ts,device_id,temp_c,rh_pct,pressure_hpa,soil_moist_pct,rain_mm_5min
2025-08-29 02:35:00+00:00,esp32-01,30.37,67.4,1015.9,5.8,0.0
2025-08-29 02:40:00+00:00,esp32-01,31.5,65.6,1015.7,5.9,0.0
2025-08-29 02:45:00+00:00,esp32-01,31.23,68.6,1015.2,6.0,0.0
2025-08-29 02:50:00+00:00,esp32-01,30.63,61.8,1015.8,5.9,0.0
2025-08-29 02:55:00+00:00,esp32-01,31.91,60.6,1014.8,5.6,0.0
2025-08-29 03:00:00+00:00,esp32-01,30.45,68.5,1015.9,5.7,0.0
2025-08-29 03:05:00+00:00,esp32-01,31.08,66.1,1014.7,5.7,0.0
2025-08-29 03:10:00+00:00,esp32-01,31.41,68.2,1015.7,5.4,0.0
2025-08-29 03:15:00+00:00,esp32-01,32.29,62.6,1015.7,5.5,0.0
2025-08-29 03:20:00+00:00,esp32-01,32.63,68.8,1015.1,5.5,0.0
2025-08-29 03:25:00+00:00,esp32-01,32.56,66.9,1015.8,5.5,0.0
2025-08-29 03:30:00+00:00,esp32-01,31.86,64.6,1016.5,5.5,0.0
2025-08-29 03:35:00+00:00,esp32-01,30.54,65.2,1014.5,5.6,0.0
2025-08-29 03:40:00+00:00,esp32-01,32.27,65.5,1016.0,5.5,0.0
2025-08-29 03:45:00+00:00,esp32-01,32.97,61.8,1016.1,5.6,0.0
2025-08-29 03:50:00+00:00,esp32-01,32.86,63.1,1015.1,5.6,0.0
2025-08-29 03:55:00+00:00,esp32-01,32.44,65.1,1015.9,5.6,0.0
2025-08-29 04:00:00+00:00,esp32-01,31.49,62.7,1015.0,5.4,0.0
2025-08-29 04:05:00+00:00,esp32-01,31.93,59.5,1016.2,5.4,0.0
2025-08-29 04:10:00+00:00,esp32-01,33.44,64.7,1013.0,5.4,0.0
2025-08-29 04:15:00+00:00,esp32-01,31.46,66.2,1016.3,5.5,0.0
2025-08-29 04:20:00+00:00,esp32-01,31.66,66.8,1014.2,5.6,0.0
2025-08-29 04:25:00+00:00,esp32-01,32.94,65.1,1015.2,5.7,0.0
2025-08-29 04:30:00+00:00,esp32-01,32.15,65.9,1014.4,5.6,0.0
2025-08-29 04:35:00+00:00,esp32-01,31.73,66.3,1016.2,5.8,0.0
2025-08-29 04:40:00+00:00,esp32-01,33.38,63.5,1014.8,5.8,0.0
2025-08-29 04:45:00+00:00,esp32-01,32.76,56.8,1014.5,5.7,0.0
2025-08-29 04:50:00+00:00,esp32-01,32.28,66.6,1015.8,5.7,0.0
2025-08-29 04:55:00+00:00,esp32-01,31.85,60.4,1015.5,5.6,0.0
2025-08-29 05:00:00+00:00,esp32-01,33.78,59.6,1014.6,5.6,0.0
2025-08-29 05:05:00+00:00,esp32-01,32.56,59.6,1014.0,5.6,0.0
2025-08-29 05:10:00+00:00,esp32-01,33.43,70.3,1013.9,5.8,0.0
2025-08-29 05:15:00+00:00,esp32-01,33.14,64.2,1015.7,5.6,0.0
2025-08-29 05:20:00+00:00,esp32-01,32.31,59.7,1015.0,5.7,0.0
2025-08-29 05:25:00+00:00,esp32-01,32.32,60.7,1014.8,5.8,0.0
2025-08-29 05:30:00+00:00,esp32-01,33.51,62.7,1015.0,5.7,0.0
2025-08-29 05:35:00+00:00,esp32-01,33.53,64.3,1013.0,5.8,0.0
2025-08-29 05:40:00+00:00,esp32-01,31.53,63.5,1014.3,5.7,0.0
2025-08-29 05:45:00+00:00,esp32-01,33.0,59.9,1014.2,5.7,0.0
2025-08-29 05:50:00+00:00,esp32-01,32.6,71.1,1014.7,5.9,0.093
2025-08-29 05:55:00+00:00,esp32-01,32.05,60.8,1013.2,5.8,0.0
2025-08-29 06:00:00+00:00,esp32-01,32.83,65.8,1015.2,5.8,0.0
2025-08-29 06:05:00+00:00,esp32-01,31.86,62.8,1015.7,6.0,0.0
2025-08-29 06:10:00+00:00,esp32-01,32.39,60.4,1012.9,6.1,0.0
2025-08-29 06:15:00+00:00,esp32-01,32.19,64.7,1014.2,6.1,0.0
2025-08-29 06:20:00+00:00,esp32-01,32.36,63.8,1014.6,6.2,0.0
2025-08-29 06:25:00+00:00,esp32-01,32.61,61.3,1014.8,6.0,0.0
2025-08-29 06:30:00+00:00,esp32-01,32.03,64.9,1012.4,6.0,0.0
2025-08-29 06:35:00+00:00,esp32-01,33.58,64.7,1014.3,6.0,0.0
2025-08-29 06:40:00+00:00,esp32-01,32.92,66.4,1013.8,5.9,0.0
2025-08-29 06:45:00+00:00,esp32-01,33.68,65.0,1013.7,6.0,0.0
2025-08-29 06:50:00+00:00,esp32-01,32.49,62.2,1015.6,6.0,0.0
2025-08-29 06:55:00+00:00,esp32-01,32.24,57.9,1013.7,6.1,0.0
2025-08-29 07:00:00+00:00,esp32-01,33.61,63.6,1014.2,6.0,0.0
2025-08-29 07:05:00+00:00,esp32-01,32.19,64.1,1013.7,5.9,0.0
2025-08-29 07:10:00+00:00,esp32-01,32.4,63.3,1014.0,5.7,0.0
2025-08-29 07:15:00+00:00,esp32-01,32.92,54.2,1014.2,5.5,0.0
2025-08-29 07:20:00+00:00,esp32-01,31.72,65.3,1014.4,5.3,0.0
2025-08-29 07:25:00+00:00,esp32-01,32.86,60.6,1013.0,5.4,0.0
2025-08-29 07:30:00+00:00,esp32-01,32.76,65.5,1013.8,5.6,0.0
2025-08-29 07:35:00+00:00,esp32-01,33.14,68.6,1013.8,5.7,0.0
2025-08-29 07:40:00+00:00,esp32-01,32.88,62.8,1012.3,5.6,0.0
2025-08-29 07:45:00+00:00,esp32-01,33.09,65.0,1012.8,5.6,0.0
2025-08-29 07:50:00+00:00,esp32-01,32.21,63.9,1014.2,5.7,0.0
2025-08-29 07:55:00+00:00,esp32-01,31.72,65.5,1013.1,5.5,0.0
2025-08-29 08:00:00+00:00,esp32-01,33.47,64.3,1015.6,5.4,0.0
2025-08-29 08:05:00+00:00,esp32-01,31.25,62.6,1014.2,5.7,0.0
2025-08-29 08:10:00+00:00,esp32-01,31.27,61.5,1013.8,5.9,0.0
2025-08-29 08:15:00+00:00,esp32-01,32.42,69.1,1014.6,5.8,0.0
2025-08-29 08:20:00+00:00,esp32-01,33.01,65.8,1014.0,5.7,0.0
2025-08-29 08:25:00+00:00,esp32-01,32.11,67.1,1013.5,5.6,0.0
2025-08-29 08:30:00+00:00,esp32-01,32.55,65.9,1012.2,5.6,0.0
2025-08-29 08:35:00+00:00,esp32-01,30.7,67.8,1013.9,5.6,0.0
2025-08-29 08:40:00+00:00,esp32-01,31.55,62.3,1014.5,5.6,0.0
2025-08-29 08:45:00+00:00,esp32-01,30.68,65.4,1012.9,5.8,0.0
2025-08-29 08:50:00+00:00,esp32-01,32.22,66.8,1011.9,5.6,0.0
2025-08-29 08:55:00+00:00,esp32-01,30.77,69.3,1012.5,5.6,0.0
2025-08-29 09:00:00+00:00,esp32-01,30.88,73.6,1014.8,5.6,0.0
2025-08-29 09:05:00+00:00,esp32-01,31.9,67.0,1013.4,5.6,0.0
2025-08-29 09:10:00+00:00,esp32-01,32.17,63.9,1014.5,5.4,0.0
2025-08-29 09:15:00+00:00,esp32-01,31.39,62.5,1013.4,5.3,0.0
2025-08-29 09:20:00+00:00,esp32-01,31.76,63.5,1013.0,5.2,0.0
2025-08-29 09:25:00+00:00,esp32-01,31.69,64.1,1015.1,5.2,0.0
2025-08-29 09:30:00+00:00,esp32-01,31.17,57.9,1013.1,5.1,0.0
2025-08-29 09:35:00+00:00,esp32-01,30.59,64.7,1013.2,5.0,0.0
2025-08-29 09:40:00+00:00,esp32-01,31.52,69.1,1013.8,5.0,0.0
2025-08-29 09:45:00+00:00,esp32-01,31.49,67.3,1013.2,5.0,0.0
2025-08-29 09:50:00+00:00,esp32-01,31.59,66.5,1014.1,5.0,0.0
2025-08-29 09:55:00+00:00,esp32-01,31.18,62.6,1013.8,5.0,0.0
2025-08-29 10:00:00+00:00,esp32-01,30.22,70.8,1013.9,5.0,0.0
2025-08-29 10:05:00+00:00,esp32-01,31.27,69.4,1013.0,5.1,0.0
2025-08-29 10:10:00+00:00,esp32-01,30.79,68.0,1012.2,5.2,0.0
2025-08-29 10:15:00+00:00,esp32-01,30.43,61.6,1012.9,5.3,0.0
2025-08-29 10:20:00+00:00,esp32-01,30.48,67.0,1013.0,5.4,0.0
2025-08-29 10:25:00+00:00,esp32-01,30.17,69.9,1013.8,5.4,0.0
2025-08-29 10:30:00+00:00,esp32-01,31.05,68.7,1013.0,5.3,0.0
2025-08-29 10:35:00+00:00,esp32-01,29.59,69.6,1012.5,5.4,0.0
2025-08-29 10:40:00+00:00,esp32-01,29.77,71.3,1012.8,5.2,0.0
2025-08-29 10:45:00+00:00,esp32-01,30.1,69.9,1014.0,5.3,0.0
2025-08-29 10:50:00+00:00,esp32-01,31.19,71.6,1014.3,5.4,0.0
2025-08-29 10:55:00+00:00,esp32-01,30.78,67.3,1013.4,5.3,0.0
2025-08-29 11:00:00+00:00,esp32-01,29.09,66.4,1013.5,5.3,0.0
2025-08-29 11:05:00+00:00,esp32-01,30.82,71.7,1014.4,5.3,0.0
2025-08-29 11:10:00+00:00,esp32-01,30.74,72.5,1014.1,5.3,0.0
2025-08-29 11:15:00+00:00,esp32-01,29.15,72.3,1014.9,5.4,0.0
2025-08-29 11:20:00+00:00,esp32-01,28.27,71.3,1013.9,5.5,0.0
2025-08-29 11:25:00+00:00,esp32-01,29.66,70.2,1013.4,5.5,0.0
2025-08-29 11:30:00+00:00,esp32-01,30.3,72.0,1015.0,5.5,0.0
2025-08-29 11:35:00+00:00,esp32-01,30.51,72.7,1013.9,5.5,0.0
2025-08-29 11:40:00+00:00,esp32-01,28.96,73.1,1013.5,5.4,0.0
2025-08-29 11:45:00+00:00,esp32-01,30.45,79.8,1014.9,5.3,0.0
2025-08-29 11:50:00+00:00,esp32-01,27.99,69.5,1015.4,5.3,0.0
2025-08-29 11:55:00+00:00,esp32-01,29.03,82.1,1014.4,5.2,0.0
2025-08-29 12:00:00+00:00,esp32-01,28.92,68.9,1013.5,5.3,0.0
2025-08-29 12:05:00+00:00,esp32-01,29.79,74.0,1015.6,5.3,0.0
2025-08-29 12:10:00+00:00,esp32-01,29.8,69.5,1014.7,5.5,0.0
2025-08-29 12:15:00+00:00,esp32-01,29.52,74.2,1014.7,5.5,0.0
2025-08-29 12:20:00+00:00,esp32-01,28.06,76.5,1014.2,5.4,0.0
2025-08-29 12:25:00+00:00,esp32-01,29.31,73.8,1015.5,5.5,0.0
2025-08-29 12:30:00+00:00,esp32-01,29.02,83.1,1013.1,5.6,0.088
2025-08-29 12:35:00+00:00,esp32-01,27.64,72.9,1013.7,5.3,0.0
2025-08-29 12:40:00+00:00,esp32-01,27.32,68.2,1016.2,5.1,0.0
2025-08-29 12:45:00+00:00,esp32-01,29.11,76.5,1014.0,5.1,0.0
2025-08-29 12:50:00+00:00,esp32-01,28.31,74.9,1015.5,5.1,0.0
2025-08-29 12:55:00+00:00,esp32-01,27.57,73.6,1015.9,5.0,0.0
2025-08-29 13:00:00+00:00,esp32-01,28.14,74.0,1015.0,5.1,0.0
2025-08-29 13:05:00+00:00,esp32-01,28.41,82.1,1013.6,5.1,0.097
2025-08-29 13:10:00+00:00,esp32-01,28.07,73.2,1015.4,5.2,0.0
2025-08-29 13:15:00+00:00,esp32-01,27.12,77.0,1016.1,5.3,0.0
2025-08-29 13:20:00+00:00,esp32-01,29.11,79.6,1015.3,5.3,0.0
2025-08-29 13:25:00+00:00,esp32-01,28.51,82.5,1014.4,5.1,0.0
2025-08-29 13:30:00+00:00,esp32-01,27.63,80.7,1015.3,5.1,0.0
2025-08-29 13:35:00+00:00,esp32-01,27.59,77.2,1014.0,5.2,0.0
2025-08-29 13:40:00+00:00,esp32-01,27.91,77.7,1014.3,5.1,0.0
2025-08-29 13:45:00+00:00,esp32-01,26.95,75.9,1014.9,5.0,0.0
2025-08-29 13:50:00+00:00,esp32-01,27.75,83.5,1014.3,5.1,0.054
2025-08-29 13:55:00+00:00,esp32-01,26.69,80.1,1014.2,5.1,0.0
2025-08-29 14:00:00+00:00,esp32-01,27.38,76.7,1015.4,5.1,0.0
2025-08-29 14:05:00+00:00,esp32-01,26.66,78.9,1015.6,5.1,0.0
2025-08-29 14:10:00+00:00,esp32-01,26.62,75.1,1015.1,5.0,0.0
2025-08-29 14:15:00+00:00,esp32-01,28.22,82.3,1013.5,5.0,0.0
2025-08-29 14:20:00+00:00,esp32-01,27.2,77.4,1015.4,5.0,0.0
2025-08-29 14:25:00+00:00,esp32-01,27.23,81.8,1016.8,5.0,0.0
2025-08-29 14:30:00+00:00,esp32-01,25.84,76.6,1015.7,5.0,0.0
2025-08-29 14:35:00+00:00,esp32-01,26.62,76.6,1015.3,5.0,0.0
2025-08-29 14:40:00+00:00,esp32-01,27.2,83.1,1015.0,5.0,0.0
2025-08-29 14:45:00+00:00,esp32-01,26.98,77.4,1015.8,5.0,0.0
2025-08-29 14:50:00+00:00,esp32-01,25.52,74.7,1015.5,5.0,0.0
2025-08-29 14:55:00+00:00,esp32-01,26.88,76.4,1015.9,5.0,0.0
2025-08-29 15:00:00+00:00,esp32-01,26.92,82.3,1014.5,5.0,0.0
2025-08-29 15:05:00+00:00,esp32-01,27.41,82.2,1015.4,5.0,0.0
2025-08-29 15:10:00+00:00,esp32-01,26.2,77.7,1015.0,5.0,0.0
2025-08-29 15:15:00+00:00,esp32-01,25.2,78.3,1015.6,5.0,0.0
2025-08-29 15:20:00+00:00,esp32-01,25.89,82.3,1013.8,5.0,0.0
2025-08-29 15:25:00+00:00,esp32-01,25.78,84.4,1015.0,5.0,0.0
2025-08-29 15:30:00+00:00,esp32-01,26.84,80.4,1015.7,5.0,0.0
2025-08-29 15:35:00+00:00,esp32-01,24.72,82.4,1015.9,5.0,0.0
2025-08-29 15:40:00+00:00,esp32-01,26.04,83.5,1015.3,5.0,0.0
2025-08-29 15:45:00+00:00,esp32-01,27.12,87.4,1013.5,5.0,0.0
2025-08-29 15:50:00+00:00,esp32-01,26.23,77.6,1015.8,5.0,0.0
2025-08-29 15:55:00+00:00,esp32-01,26.72,79.2,1016.5,5.0,0.0
2025-08-29 16:00:00+00:00,esp32-01,25.16,79.8,1014.5,5.0,0.0
2025-08-29 16:05:00+00:00,esp32-01,25.14,83.9,1014.8,5.0,0.0
2025-08-29 16:10:00+00:00,esp32-01,26.93,80.8,1015.8,5.0,0.0
2025-08-29 16:15:00+00:00,esp32-01,26.09,82.6,1015.8,5.0,0.0
2025-08-29 16:20:00+00:00,esp32-01,26.06,82.1,1016.0,5.0,0.0
2025-08-29 16:25:00+00:00,esp32-01,25.3,81.8,1015.9,5.0,0.0
2025-08-29 16:30:00+00:00,esp32-01,26.0,82.2,1013.8,5.0,0.0
2025-08-29 16:35:00+00:00,esp32-01,25.22,85.1,1014.6,5.0,0.0
2025-08-29 16:40:00+00:00,esp32-01,26.6,79.1,1015.5,5.0,0.0
2025-08-29 16:45:00+00:00,esp32-01,27.5,81.7,1014.9,5.0,0.0
2025-08-29 16:50:00+00:00,esp32-01,26.13,78.5,1015.2,5.0,0.0
2025-08-29 16:55:00+00:00,esp32-01,25.43,82.9,1014.8,5.0,0.0
2025-08-29 17:00:00+00:00,esp32-01,24.27,81.7,1014.5,5.0,0.0
2025-08-29 17:05:00+00:00,esp32-01,24.76,85.6,1014.6,5.0,0.0
2025-08-29 17:10:00+00:00,esp32-01,26.69,82.4,1013.9,5.0,0.0
2025-08-29 17:15:00+00:00,esp32-01,25.12,81.1,1014.1,5.0,0.0
2025-08-29 17:20:00+00:00,esp32-01,25.5,81.8,1014.6,5.0,0.0
2025-08-29 17:25:00+00:00,esp32-01,26.11,87.7,1014.6,5.0,0.0
2025-08-29 17:30:00+00:00,esp32-01,26.59,81.9,1014.2,5.0,0.031
2025-08-29 17:35:00+00:00,esp32-01,25.57,80.7,1014.3,5.0,0.0
2025-08-29 17:40:00+00:00,esp32-01,25.44,82.7,1015.9,5.0,0.0
2025-08-29 17:45:00+00:00,esp32-01,25.72,80.7,1015.5,5.0,0.0
2025-08-29 17:50:00+00:00,esp32-01,25.3,84.1,1014.0,5.0,0.0
2025-08-29 17:55:00+00:00,esp32-01,25.33,82.5,1014.5,5.0,0.0
2025-08-29 18:00:00+00:00,esp32-01,25.92,83.4,1015.3,5.0,0.0
2025-08-29 18:05:00+00:00,esp32-01,25.78,83.0,1013.8,5.0,0.0
2025-08-29 18:10:00+00:00,esp32-01,26.96,82.3,1013.7,5.0,0.0
2025-08-29 18:15:00+00:00,esp32-01,25.94,78.8,1015.3,5.0,0.0
2025-08-29 18:20:00+00:00,esp32-01,26.38,83.1,1014.7,5.0,0.0
2025-08-29 18:25:00+00:00,esp32-01,25.05,83.9,1014.5,5.0,0.03
2025-08-29 18:30:00+00:00,esp32-01,26.02,80.6,1014.3,5.0,0.0
2025-08-29 18:35:00+00:00,esp32-01,25.28,84.0,1013.8,5.0,0.0
2025-08-29 18:40:00+00:00,esp32-01,25.96,86.1,1012.9,5.0,0.0
2025-08-29 18:45:00+00:00,esp32-01,26.15,89.5,1014.1,5.0,0.0
2025-08-29 18:50:00+00:00,esp32-01,25.79,81.1,1014.9,5.0,0.0
2025-08-29 18:55:00+00:00,esp32-01,27.22,79.8,1014.9,5.0,0.0
2025-08-29 19:00:00+00:00,esp32-01,26.65,83.9,1014.7,5.0,0.0
2025-08-29 19:05:00+00:00,esp32-01,26.52,87.9,1014.4,5.0,0.0
2025-08-29 19:10:00+00:00,esp32-01,26.29,86.8,1015.5,5.0,0.0
2025-08-29 19:15:00+00:00,esp32-01,26.92,79.0,1012.5,5.0,0.0
2025-08-29 19:20:00+00:00,esp32-01,25.02,81.6,1013.9,5.0,0.0
2025-08-29 19:25:00+00:00,esp32-01,26.73,84.5,1012.9,5.0,0.0
2025-08-29 19:30:00+00:00,esp32-01,25.34,84.7,1014.9,5.0,0.0
2025-08-29 19:35:00+00:00,esp32-01,25.63,83.6,1013.2,5.0,0.0
2025-08-29 19:40:00+00:00,esp32-01,26.34,80.4,1014.4,5.0,0.0
2025-08-29 19:45:00+00:00,esp32-01,26.77,83.4,1013.2,5.0,0.0
2025-08-29 19:50:00+00:00,esp32-01,25.38,84.3,1013.9,5.0,0.0
2025-08-29 19:55:00+00:00,esp32-01,25.8,78.6,1013.4,5.0,0.0
2025-08-29 20:00:00+00:00,esp32-01,26.2,85.3,1013.5,5.0,0.0
2025-08-29 20:05:00+00:00,esp32-01,26.07,84.2,1013.7,5.0,0.0
2025-08-29 20:10:00+00:00,esp32-01,26.73,78.9,1014.2,5.0,0.0
2025-08-29 20:15:00+00:00,esp32-01,28.32,83.7,1013.3,5.0,0.0
2025-08-29 20:20:00+00:00,esp32-01,26.56,83.3,1014.1,5.0,0.0
2025-08-29 20:25:00+00:00,esp32-01,25.91,83.3,1014.2,5.0,0.0
2025-08-29 20:30:00+00:00,esp32-01,25.62,85.3,1013.0,5.0,0.0
2025-08-29 20:35:00+00:00,esp32-01,26.25,80.4,1014.9,5.0,0.0
2025-08-29 20:40:00+00:00,esp32-01,25.93,81.3,1014.0,5.0,0.0
2025-08-29 20:45:00+00:00,esp32-01,26.82,72.3,1013.0,5.0,0.0
2025-08-29 20:50:00+00:00,esp32-01,26.86,83.4,1013.8,5.0,0.0
2025-08-29 20:55:00+00:00,esp32-01,26.37,82.9,1014.2,5.0,0.0
2025-08-29 21:00:00+00:00,esp32-01,27.89,83.8,1013.8,5.0,0.0
2025-08-29 21:05:00+00:00,esp32-01,26.31,76.8,1013.5,5.0,0.0
2025-08-29 21:10:00+00:00,esp32-01,26.74,82.3,1010.6,5.0,0.0
2025-08-29 21:15:00+00:00,esp32-01,27.25,82.3,1012.6,5.0,0.0
2025-08-29 21:20:00+00:00,esp32-01,27.46,77.1,1013.9,5.0,0.0
2025-08-29 21:25:00+00:00,esp32-01,27.75,82.1,1012.6,5.0,0.0
2025-08-29 21:30:00+00:00,esp32-01,27.3,80.1,1013.8,5.0,0.0
2025-08-29 21:35:00+00:00,esp32-01,27.73,73.5,1014.1,5.0,0.0
2025-08-29 21:40:00+00:00,esp32-01,26.77,80.1,1013.3,5.0,0.0
2025-08-29 21:45:00+00:00,esp32-01,27.78,75.9,1012.0,5.0,0.0
2025-08-29 21:50:00+00:00,esp32-01,27.84,73.0,1012.8,5.0,0.0
2025-08-29 21:55:00+00:00,esp32-01,28.26,78.9,1014.0,5.0,0.0
2025-08-29 22:00:00+00:00,esp32-01,26.42,77.5,1014.5,5.0,0.0
2025-08-29 22:05:00+00:00,esp32-01,26.94,81.7,1011.8,5.0,0.0
2025-08-29 22:10:00+00:00,esp32-01,28.05,77.8,1013.6,5.0,0.0
2025-08-29 22:15:00+00:00,esp32-01,26.03,79.4,1012.4,5.0,0.0
2025-08-29 22:20:00+00:00,esp32-01,27.99,78.4,1013.7,5.0,0.0
2025-08-29 22:25:00+00:00,esp32-01,28.4,79.7,1013.5,5.0,0.0
2025-08-29 22:30:00+00:00,esp32-01,27.49,73.8,1015.5,5.0,0.0
2025-08-29 22:35:00+00:00,esp32-01,27.65,76.9,1013.2,5.0,0.0
2025-08-29 22:40:00+00:00,esp32-01,27.33,75.7,1014.5,5.0,0.0
2025-08-29 22:45:00+00:00,esp32-01,27.73,77.8,1014.5,5.0,0.0
2025-08-29 22:50:00+00:00,esp32-01,27.82,76.4,1013.6,5.0,0.0
2025-08-29 22:55:00+00:00,esp32-01,27.78,73.6,1013.9,5.0,0.0
2025-08-29 23:00:00+00:00,esp32-01,27.82,74.2,1013.8,5.0,0.0
2025-08-29 23:05:00+00:00,esp32-01,28.18,80.0,1013.3,5.0,0.0
2025-08-29 23:10:00+00:00,esp32-01,28.25,69.7,1013.3,5.0,0.0
2025-08-29 23:15:00+00:00,esp32-01,29.61,76.7,1013.6,5.0,0.0
2025-08-29 23:20:00+00:00,esp32-01,28.33,78.1,1013.1,5.0,0.0
2025-08-29 23:25:00+00:00,esp32-01,28.85,75.9,1013.6,5.0,0.0
2025-08-29 23:30:00+00:00,esp32-01,28.37,79.9,1013.9,5.0,0.0
2025-08-29 23:35:00+00:00,esp32-01,28.44,76.6,1014.3,5.0,0.0
2025-08-29 23:40:00+00:00,esp32-01,27.85,74.7,1014.5,5.0,0.0
2025-08-29 23:45:00+00:00,esp32-01,28.0,71.9,1014.1,5.0,0.0
2025-08-29 23:50:00+00:00,esp32-01,28.3,74.3,1013.6,5.0,0.0
2025-08-29 23:55:00+00:00,esp32-01,29.21,74.9,1014.6,5.0,0.0
2025-08-30 00:00:00+00:00,esp32-01,30.11,72.1,1015.6,5.0,0.0
2025-08-30 00:05:00+00:00,esp32-01,28.47,69.6,1014.6,5.0,0.0
2025-08-30 00:10:00+00:00,esp32-01,29.29,68.0,1014.2,5.0,0.0
2025-08-30 00:15:00+00:00,esp32-01,28.87,72.0,1014.7,5.0,0.0
2025-08-30 00:20:00+00:00,esp32-01,29.61,66.8,1015.0,5.0,0.0
2025-08-30 00:25:00+00:00,esp32-01,30.49,69.6,1016.1,5.0,0.0
2025-08-30 00:30:00+00:00,esp32-01,29.65,63.5,1015.7,5.0,0.0
2025-08-30 00:35:00+00:00,esp32-01,29.97,73.1,1015.2,5.0,0.0
2025-08-30 00:40:00+00:00,esp32-01,30.94,73.8,1016.8,5.0,0.0
2025-08-30 00:45:00+00:00,esp32-01,30.42,70.4,1015.3,5.0,0.0
2025-08-30 00:50:00+00:00,esp32-01,29.76,75.4,1016.5,5.0,0.0
2025-08-30 00:55:00+00:00,esp32-01,30.39,73.7,1016.4,5.0,0.0
2025-08-30 01:00:00+00:00,esp32-01,29.87,70.9,1016.3,5.0,0.0
2025-08-30 01:05:00+00:00,esp32-01,30.69,68.9,1015.7,5.0,0.0
2025-08-30 01:10:00+00:00,esp32-01,30.82,68.0,1015.6,5.0,0.0
2025-08-30 01:15:00+00:00,esp32-01,29.77,70.5,1015.5,5.0,0.0
2025-08-30 01:20:00+00:00,esp32-01,30.76,68.2,1016.2,5.0,0.0
2025-08-30 01:25:00+00:00,esp32-01,30.66,70.1,1015.0,5.0,0.0
2025-08-30 01:30:00+00:00,esp32-01,31.13,70.1,1015.4,5.0,0.0
2025-08-30 01:35:00+00:00,esp32-01,31.37,67.4,1017.0,5.0,0.0
2025-08-30 01:40:00+00:00,esp32-01,31.23,71.1,1016.2,5.0,0.0
2025-08-30 01:45:00+00:00,esp32-01,30.83,67.0,1016.5,5.0,0.0
2025-08-30 01:50:00+00:00,esp32-01,31.64,67.5,1014.8,5.0,0.0
2025-08-30 01:55:00+00:00,esp32-01,30.62,64.3,1015.4,5.0,0.0
2025-08-30 02:00:00+00:00,esp32-01,30.42,66.3,1016.1,5.0,0.0
2025-08-30 02:05:00+00:00,esp32-01,29.36,73.4,1015.8,5.0,0.0
2025-08-30 02:10:00+00:00,esp32-01,31.3,64.0,1014.9,5.0,0.0
2025-08-30 02:15:00+00:00,esp32-01,30.91,67.8,1016.5,5.0,0.0
2025-08-30 02:20:00+00:00,esp32-01,31.71,65.0,1016.7,5.0,0.0
2025-08-30 02:25:00+00:00,esp32-01,30.35,59.5,1015.7,5.0,0.0
2025-08-30 02:30:00+00:00,esp32-01,31.2,67.7,1016.5,5.0,0.0
2025-08-30 02:35:00+00:00,esp32-01,31.94,64.1,1017.5,5.0,0.0
2025-08-30 02:40:00+00:00,esp32-01,31.09,66.6,1017.1,5.0,0.0
2025-08-30 02:45:00+00:00,esp32-01,32.02,68.5,1015.7,5.0,0.0
2025-08-30 02:50:00+00:00,esp32-01,31.49,66.0,1015.0,5.0,0.0
2025-08-30 02:55:00+00:00,esp32-01,31.86,66.1,1016.1,5.0,0.0
2025-08-30 03:00:00+00:00,esp32-01,32.29,62.4,1017.8,5.0,0.0
2025-08-30 03:05:00+00:00,esp32-01,32.56,67.0,1017.0,5.0,0.0
2025-08-30 03:10:00+00:00,esp32-01,32.1,64.1,1015.9,5.0,0.0
2025-08-30 03:15:00+00:00,esp32-01,31.61,58.6,1017.2,5.0,0.0
2025-08-30 03:20:00+00:00,esp32-01,31.87,66.9,1016.8,5.0,0.0
2025-08-30 03:25:00+00:00,esp32-01,32.57,67.7,1014.4,5.0,0.0
2025-08-30 03:30:00+00:00,esp32-01,31.63,68.6,1016.7,5.0,0.0
2025-08-30 03:35:00+00:00,esp32-01,32.18,70.5,1016.0,5.0,0.0
2025-08-30 03:40:00+00:00,esp32-01,32.1,66.2,1015.2,5.0,0.0
2025-08-30 03:45:00+00:00,esp32-01,32.31,65.3,1015.9,5.0,0.0
2025-08-30 03:50:00+00:00,esp32-01,31.81,66.9,1016.2,5.0,0.0
2025-08-30 03:55:00+00:00,esp32-01,31.34,60.9,1015.2,5.0,0.0
2025-08-30 04:00:00+00:00,esp32-01,32.81,58.4,1015.7,5.0,0.0
2025-08-30 04:05:00+00:00,esp32-01,33.11,61.9,1015.5,5.0,0.0
2025-08-30 04:10:00+00:00,esp32-01,31.49,67.0,1016.4,5.0,0.0
2025-08-30 04:15:00+00:00,esp32-01,32.82,61.1,1015.5,5.0,0.0
2025-08-30 04:20:00+00:00,esp32-01,33.28,64.4,1014.3,5.0,0.0
2025-08-30 04:25:00+00:00,esp32-01,33.02,64.6,1015.3,5.0,0.0
2025-08-30 04:30:00+00:00,esp32-01,32.45,63.6,1014.9,5.0,0.0
2025-08-30 04:35:00+00:00,esp32-01,32.16,58.9,1014.6,5.0,0.0
2025-08-30 04:40:00+00:00,esp32-01,32.8,63.7,1016.5,5.0,0.0
2025-08-30 04:45:00+00:00,esp32-01,32.93,61.3,1016.2,5.0,0.0
2025-08-30 04:50:00+00:00,esp32-01,32.86,67.6,1014.7,5.0,0.0
2025-08-30 04:55:00+00:00,esp32-01,32.71,65.9,1014.4,5.0,0.0
